asset_id,canonical_name,aliases,development_codes,target,payload,linker,indication,company,clinical_phase,adc_scope,catalog_status,source_count,sources,nct_ids,date_added_to_table
NAR_DRG0JOHND,Gemtuzumab ozogamicin,CDP-771; CL-555201; CMA-676; WAY-CMA-676; Anti-CD33-monoclonal-antibody-calicheamicin; Anti-CD33-monoclonal-antibody-p67-6-calicheamicin-conjugate; HP67-6-N-acetyl-gamma-dimethyl-acbut; hP67.6-calicheamicin; Human-anti-CD33-monoclonal-antibody-P67-6-calicheamicin-conjugate,,Myeloid cell surface antigen CD33 (CD33),calicheamicin,acid-cleavable AcBut linker (typical),"AML; AML, Childhood; Acute Myeloblastic Leukemia; Acute Myelogenous Leukemia; Acute Myeloid Leukaemia; Acute Myeloid Leukemia; Acute Myeloid Leukemia Arising From Previous Myelodysplastic Syndrome; Acute Myeloid Leukemia Arising From Previous Myelodysplastic/Myeloproliferative Neoplasm; Acute Myeloid Leukemia Post Cytotoxic Therapy; Acute Myeloid Leukemia Recurrent; Acute Myeloid Leukemia With Inv(16)(p13.1q22); CBFB-MYH11; Acute Myeloid Leukemia With t(16;16)(p13.1;q22); CBFB-MYH11; Acute Myeloid Leukemia With t(8;21); (q22; q22.1); RUNX1-RUNX1T1; Acute Myeloid Leukemia, Adult; Acute Myeloid Leukemia, Myelodysplasia-Related; Acute Myeloid Leukemia, Relapsed, Adult; Acute Promyelocytic Leukemia; Acute Promyelocytic Leukemia With PML-RARA; Adult Acute Megakaryoblastic Leukemia; Adult Acute Megakaryoblastic Leukemia (M7); Adult Acute Minimally Differentiated Myeloid Leukemia (M0); Adult Acute Monoblastic Leukemia; Adult Acute Monoblastic Leukemia (M5a); Adult Acute Monocytic Leukemia; Adult Acute Monocytic Leukemia (M5b); Adult Acute Myeloblastic Leukemia With Maturation (M2); Adult Acute Myeloblastic Leukemia Without Maturation (M1); Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13.1q22); CBFB-MYH11; Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With Maturation; Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13.1;q22); CBFB-MYH11; Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22.1); RUNX1-RUNX1T1; Adult Acute Myeloid Leukemia With t(9;11)(p21.3;q23.3); MLLT3-KMT2A; Adult Acute Myeloid Leukemia Without Maturation; Adult Acute Myelomonocytic Leukemia; Adult Acute Myelomonocytic Leukemia (M4); Adult Acute Promyelocytic Leukemia (M3); Adult Erythroleukemia; Adult Erythroleukemia (M6a); Adult Pure Erythroid Leukemia; Adult Pure Erythroid Leukemia (M6b); Allogeneic Transplantation; Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Blasts 10 Percent or More of Bone Marrow Nucleated Cells; Childhood Acute Promyelocytic Leukemia (M3); Chronic Lymphocytic Leukemia; Chronic Myelomonocytic Leukemia; Core Binding Factor Acute Myeloid Leukemia; ECG; High Risk Myelodysplastic Syndrome; Infusions, Intravenous; Inv(16); Juvenile Myelomonocytic Leukemia; Leukaemia (Acute Myeloid); Leukemia; Leukemia, Myelocytic, Acute; Leukemia, Myeloid; Leukemia, Myeloid, Acute; Lymphoblastic Leukemia, Acute; Myelodysplastic Syndrome; Myelodysplastic Syndrome With Excess Blasts; Myelodysplastic Syndromes; Myeloid Sarcoma; Myeloproliferative Neoplasm; Novo Acute Myeloid Leukemia; Pharmacokinetics; Philadelphia Chromosome Positive; Recurrent Acute Myeloid Leukemia; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Acute Myeloid Leukemia; Relapsed Adult AML; Relapsed/Refractory Acute Myeloid Leukemia (AML); Safety; Secondary Acute Myeloid Leukemia; Untreated Adult Acute Myeloid Leukemia; de Novo Myelodysplastic Syndrome; t(16;16); t(8;21)",Pfizer Inc; Wyeth Pharmaceuticals LLC,"Approved (FDA): Mar, 2000",STRICT_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; configs/known_adc_assets.yaml; clinicaltrials,NCT00893399; NCT00909168,2026-09-01
NAR_DRG0JOMGD,NC18,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0JPJDT,RN927C,RN-927C; RN 927C,,Tumor-associated calcium signal transducer 2 (TROP2),,,,Rinat Neuroscience Corp,Investigative,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,,2026-09-01
NAR_DRG0JQAJB,MGTA-117,Anti-CD117 amanitin ADC; Anti-CD117 amanitin antibody drug conjugate; CD117-amanitin antibody drug conjugate; MGTA 117; MGTA-117; anti-CD117 (c-KIT)-amanitin antibody-drug conjugate; CD117-ADC,,Mast/stem cell growth factor receptor Kit (KIT),,,,Heidelberg Pharma AG,Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0JQHJW,AGX101,AGX 101; AGX-101; AGX101; Anti-TM4SF1 ADC (Angiex),,Transmembrane 4 L6 family member 1 (TM4SF1),,,,"Angiex, Inc",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; clinicaltrials,,2026-09-01
NAR_DRG0JQWJI,BG-C137,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; conference_abstract_corpus,NCT06625593,2026-09-01
NAR_DRG0JSPJR,ZL-1310,YL 212; YL-212; YL212; ZL-1310; ZL 1310; ZL1310,,Delta-like protein 3 (DLL3),,,,Zai Lab Ltd,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,,2026-09-01
NAR_DRG0JTQDR,FS-1502,FS-1502; Herceptin-LC-LBG-MMAF; IKS 014; IKS-014; IKS014; LCB14; LCB14-0110; Trastuzumab-LC-LBG-MMAF,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,Iksuda Therapeutics; Shanghai Fosun Pharmaceutical,Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,5,nar_reference; europe_pmc; conference_crossref_search; clinicaltrials; conference_abstract_corpus,,2026-09-01
NAR_DRG0JUOJJ,MHB036C,,,,,,,,Phase 2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,,2026-09-01
NAR_DRG0JUOLN,MDX-1203,"BMS 936561; BMS-936561; BMS-936561, MDX-1203; BMS936561; MDX 1203; MDX-1203; MDX1203",,CD70 antigen (CD70),,,,"Medarex, Inc; Bristol Myers Squibb Co",Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT00944905,2026-09-01
NAR_DRG0JVAJA,Rosopatamab tetraxetan,DOTA-HUJ-591-GS; DOTA-HUJ-591; HuJ591-DOTA; Rosopatamab Y-90 conjugation,,Glutamate carboxypeptidase 2 (FOLH1),,,,Weill Cornell Medical Center,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT00052000; NCT00070837; NCT02576548,2026-09-01
NAR_DRG0JVDPQ,AG 02 saporin conjugate,AG02; AG02 saporin; AG02-saporin; AG02-ADC; AG02 ADC,,Cell surface protein 1 (CSP-1),,,,"A&G Pharmaceutical, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0JWBNH,Brentuximab vedotin,CAC10-vcMMAE; cAC-10. SGD-1010; SGN-30; SGN-35; cAC10-Val-Cit-MMAE; Moab chimeric SGN-30 to CD30 antigen,,Tumor necrosis factor receptor superfamily member 8 (TNFRSF8),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),"AIDS-Related Hodgkin Lymphoma; ALK+ Anaplastic Large Cell Lymphoma; Acute Lymphoid Leukemia; Acute Myelogenous Leukemia; Acute Myeloid Leukemia; Adolescent; Adult Grade III Lymphomatoid Granulomatosis; Adult Lymphocyte Depletion Hodgkin Lymphoma; Adult Lymphocyte Predominant Hodgkin Lymphoma; Adult Mixed Cellularity Hodgkin Lymphoma; Adult Nasal Type Extranodal NK/T-cell Lymphoma; Adult Nodular Sclerosis Hodgkin Lymphoma; Adult T-Cell Leukemia/Lymphoma; Adult T-cell Leukemia/Lymphoma; Advanced Classical Hodgkin Lymphoma; Advanced Hodgkin Lymphoma; Aggressive Systemic Mastocytosis; Anaplastic Large Cell Lymphoma; Anaplastic Large Cell Lymphoma, ALK-Negative; Anaplastic Large Cell Lymphoma, ALK-Positive; Anaplastic Large-Cell Lymphoma; Anaplastic Large-cell Lymphoma; Anemia, Refractory, With Excess of Blasts; Angioimmunoblastic T-Cell Lymphoma; Angioimmunoblastic T-cell Lymphoma; Ann Arbor Stage I Hodgkin Lymphoma; Ann Arbor Stage I Lymphocyte-Depleted Classic HL; Ann Arbor Stage I Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage I Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage I Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IA Hodgkin Lymphoma; Ann Arbor Stage IB Hodgkin Lymphoma; Ann Arbor Stage II Hodgkin Lymphoma; Ann Arbor Stage II Lymphocyte-Depleted Classic HL; Ann Arbor Stage II Mixed Cellularity Classic HL; Ann Arbor Stage II Nodular Sclerosis Classic HL; Ann Arbor Stage II Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage II Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage II Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IIA Hodgkin Lymphoma; Ann Arbor Stage IIB Hodgkin Lymphoma; Ann Arbor Stage III Hodgkin Lymphoma; Ann Arbor Stage III Lymphocyte-Depleted Classic Hodgkin Lymphoma; Ann Arbor Stage III Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage III Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage III Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage III Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage III Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IIIA Hodgkin Lymphoma; Ann Arbor Stage IIIB Hodgkin Lymphoma; Ann Arbor Stage IV Hodgkin Lymphoma; Ann Arbor Stage IV Lymphocyte-Depleted Classic Hodgkin Lymphoma; Ann Arbor Stage IV Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage IV Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage IV Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage IV Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage IV Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IVA Hodgkin Lymphoma; Ann Arbor Stage IVB Hodgkin Lymphoma; Anti-CD30; Bladder Cancer; Breast Cancer; Brentuximab; Brentuximab Vedotin; CD30 Positive Primary Mediastinal Large B-cell Lymphoma; CD30+ Peripheral T-cell Lymphoma; CD30-Positive Diffuse Large B-Cell Lymphoma; CD30-Positive Gray Zone Lymphoma; CD30-Positive Neoplastic Cells Present; CD30-Positive Peripheral T-Cell Lymphoma; CD30-positive Lymphoma; CD30-positive Solid Tumor; CLASSICAL HODGKIN LYMPHOMA; Carcinomas; Cervical Cancer; Child; Childhood Hodgkin Lymphoma; Classic Hodgkin Lymphoma; Classical Hodgkin Lymphoma; Classical Hodgkin Lymphoma Type PTLD; Clinical Efficacy; Colo-rectal Cancer; Contiguous Stage II Adult Burkitt Lymphoma; Contiguous Stage II Adult Diffuse Large Cell Lymphoma; Contiguous Stage II Adult Diffuse Mixed Cell Lymphoma; Contiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma; Contiguous Stage II Adult Immunoblastic Large Cell Lymphoma; Contiguous Stage II Adult Lymphoblastic Lymphoma; Contiguous Stage II Grade 1 Follicular Lymphoma; Contiguous Stage II Grade 2 Follicular Lymphoma; Contiguous Stage II Grade 3 Follicular Lymphoma; Contiguous Stage II Mantle Cell Lymphoma; Contiguous Stage II Marginal Zone Lymphoma; Contiguous Stage II Small Lymphocytic Lymphoma; Cutaneous B-cell Non-Hodgkin Lymphoma; Cutaneous Lymphoma; Cutaneous Melanoma; Cutaneous T Cell Lymphoma; Cutaneous T Cell Lymphoma (CTCL); Cutaneous T-Cell Lymphoma; Cutaneous T-Cell Lymphoma/Mycosis Fungoides; Cutaneous T-cell Lymphoma (CTCL); DLBCL; Dacarbazine; Diffuse Cutaneous Systemic Sclerosis; Diffuse Large B Cell Lymphoma; Diffuse Large B-Cell Lymphoma; Diffuse Large B-cell Lymphoma; Diffuse Large B-cell Lymphoma Refractory; Diffuse Large B-cell-lymphoma; Disease, Hodgkin; Doxorubicin; Embryonal Carcinoma; Enteropathy Associated T-cell Lymphoma; Enteropathy-Associated T-Cell Lymphoma; Epstein-Barr Virus Infection; Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue; Florid Follicular Hyperplasia PTLD; Follicular B-cell Non-Hodgkin's Lymphoma; Follicular Lymphoma; Folliculotropic Mycosis Fungoides; Frontline; GVHD; Gastric Carcinoma; Gastroesophageal Junction Carcinoma; Germ Cell Cancer; Germ Cell Tumor; Germ Cell Tumors; Graft Versus Host Disease; Graft vs. Host Disease; Graft-vs-Host Disease; Grey Zone Lymphoma; HIV Infection; Head and Neck Squamous Cell Carcinoma; Hematopoietic/Lymphoid Cancer; Hepato-splenic T-cell Lymphoma; Hepatosplenic T-Cell Lymphoma; Hepatosplenic T-cell Lymphoma; High Grade B Cell Lymphoma; Hodgkin Disease; Hodgkin Lymphoma; Hodgkin Lymphoma (Category); Hodgkin Lymphoma, Adult; Hodgkin's Disease; Hodgkin's Lymphoma; Human Immunodeficiency Virus; Ineligible Or Refused Transplant Patients With Classical Hodgkin Lymphoma; Infectious Mononucleosis; Intraocular Lymphoma; Leukemia; Leukemia, Acute Myeloid; Leukemia, Lymphoblastic,Acute; Lugano Classification Limited Stage Hodgkin Lymphoma AJCC v8; Lung Cancer (Non-Small Cell); Lymphatic Diseases; Lymphocyte-Rich Classic Hodgkin Lymphoma; Lymphoid Tumor; Lymphoma; Lymphoma, B-Cell; Lymphoma, B-cell; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Large B-cell, Diffuse; Lymphoma, Large-Cell, Anaplastic; Lymphoma, NK-cell; Lymphoma, Non-Hodgkin; Lymphoma, T-Cell; Lymphoma, T-Cell, Cutaneous; Lymphoma, T-Cell, Peripheral; Lymphoma, T-cell; Lymphomatoid Papulosis; Malignant Mesothelioma; Malignant Neoplasms Stated as Primary Lymphoid Haematopoietic; Marginal Zone Lymphoma; Mast Cell Leukemia; Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma; Mediastinal Large B-cell Lymphoma; Melanoma; Metabolic Response; Metastatic Breast Cancer ( HER2 Negative); Monomorphic PTLD; Mycosis Fungoides; Myelodysplastic Syndromes; NK T-cell Lymphoma; NK-Cell Leukemia; NK-Cell Lymphoma; NK/T Cell Lymphoma Nos; Neoplasms; Nodal Marginal Zone B-cell Lymphoma; Non-Hodgkin Lymphoma; Non-Hodgkin Lymphoma (NHL); Non-Hodgkin's Disease; Non-hodgkin's Lymphoma; Non-small Cell Lung Cancer; Noncontiguous Stage II Adult Burkitt Lymphoma; Noncontiguous Stage II Adult Diffuse Large Cell Lymphoma; Noncontiguous Stage II Adult Diffuse Mixed Cell Lymphoma; Noncontiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma; Noncontiguous Stage II Adult Immunoblastic Large Cell Lymphoma; Noncontiguous Stage II Adult Lymphoblastic Lymphoma; Noncontiguous Stage II Grade 1 Follicular Lymphoma; Noncontiguous Stage II Grade 2 Follicular Lymphoma; Noncontiguous Stage II Grade 3 Follicular Lymphoma; Noncontiguous Stage II Mantle Cell Lymphoma; Noncontiguous Stage II Marginal Zone Lymphoma; Noncontiguous Stage II Small Lymphocytic Lymphoma; Noncutaneous Extranodal Lymphoma; Nonseminomatous Germ Cell Tumor; Ovarian Cancer; PET Scan; PTLD; Pancreas Cancer, Duct Cell Adenocarcinoma; Pediatric Hodgkin Lymphoma; Peripheral T Cell Lymphoma; Peripheral T-Cell Lymphoma; Peripheral T-Cell Lymphoma, Not Otherwise Specified; Peripheral T-cell Lymphoma; Plasmacytic Hyperplasia PTLD; Polymorphic PTLD; Post-transplant Lymphoproliferative Disorder; Primary Cutaneous Anaplastic Large Cell Lymphoma; Primary Mediastinal Large B Cell Lymphoma; Progressive Hairy Cell Leukemia, Initial Treatment; Prostate Cancer Castration-resistant Prostate Cancer; Recurrent Adult Burkitt Lymphoma; Recurrent Adult Diffuse Mixed Cell Lymphoma; Recurrent Adult Diffuse Small Cleaved Cell Lymphoma; Recurrent Adult Grade III Lymphomatoid Granulomatosis; Recurrent Adult Hodgkin Lymphoma; Recurrent Adult Immunoblastic Large Cell Lymphoma; Recurrent Adult Lymphoblastic Lymphoma; Recurrent Adult T-cell Leukemia/Lymphoma; Recurrent Angioimmunoblastic T-Cell Lymphoma; Recurrent Childhood Hodgkin Lymphoma; Recurrent Classic Hodgkin Lymphoma; Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma; Recurrent Enteropathy-Associated T-Cell Lymphoma; Recurrent Follicular Lymphoma; Recurrent Follicular T-Cell Lymphoma; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Grade 3 Follicular Lymphoma; Recurrent Hepatosplenic T-Cell Lymphoma; Recurrent Hodgkin Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Mycosis Fungoides; Recurrent Mycosis Fungoides/Sezary Syndrome; Recurrent Nodal Peripheral T-Cell Lymphoma With TFH Phenotype; Recurrent Non-Hodgkin Lymphoma; Recurrent Peripheral T-Cell Lymphoma, Not Otherwise Specified; Recurrent Primary Cutaneous T-Cell Non-Hodgkin Lymphoma; Recurrent Small Lymphocytic Lymphoma; Recurrent Subcutaneous Panniculitis-Like T-Cell Lymphoma; Recurrent T-Cell Non-Hodgkin Lymphoma; Refractory; Refractory Angioimmunoblastic T-Cell Lymphoma; Refractory Childhood Hodgkin Lymphoma; Refractory Classic Hodgkin Lymphoma; Refractory Enteropathy-Associated T-Cell Lymphoma; Refractory Follicular Lymphoma; Refractory Follicular T-Cell Lymphoma; Refractory Hairy Cell Leukemia; Refractory Hepatosplenic T-Cell Lymphoma; Refractory Hodgkin Lymphoma; Refractory Mycosis Fungoides; Refractory Nodal Peripheral T-Cell Lymphoma With TFH Phenotype; Refractory Non-Hodgkin Lymphoma; Refractory Peripheral T-Cell Lymphoma; Refractory Peripheral T-Cell Lymphoma, Not Otherwise Specified; Refractory Primary Cutaneous T-Cell Non-Hodgkin Lymphoma; Refractory Subcutaneous Panniculitis-Like T-Cell Lymphoma; Relapse; Relapsed Classic Hodgkin Lymphoma; Relapsed Hodgkin's Disease, Adult; Relapsed Peripheral T-Cell Lymphoma; Relapsed or Refractory Anaplastic Large-cell Lymphoma; Relapsed or Refractory CD30+ Hodgkin's Lymphoma or Anaplastic Large Cell Lymphoma; Relapsed or Refractory EBV-and CD30-positive Lymphomas; Relapsed or Refractory Hodgkin Lymphoma; Relapsed or Refractory Hodgkin's Lymphoma; Relapsed/Refractory Classical Hodgkin Lymphoma; Relapsed/Refractory Hodgkin's Lymphoma; Safety; Scleroderma; Sezary Syndrome; Small Intestine Lymphoma; Small Lymphocytic Lymphoma; Solid Tumors; Splenic Marginal Zone Lymphoma; Squamous Cell Carcinoma of the Head and Neck; Stage I Adult Burkitt Lymphoma; Stage I Adult Diffuse Large Cell Lymphoma; Stage I Adult Diffuse Mixed Cell Lymphoma; Stage I Adult Diffuse Small Cleaved Cell Lymphoma; Stage I Adult Hodgkin Lymphoma; Stage I Adult Immunoblastic Large Cell Lymphoma; Stage I Adult Lymphoblastic Lymphoma; Stage I Adult T-cell Leukemia/Lymphoma; Stage I Cutaneous T-Cell Non-Hodgkin Lymphoma; Stage I Cutaneous T-cell Non-Hodgkin Lymphoma; Stage I Grade 1 Follicular Lymphoma; Stage I Grade 2 Follicular Lymphoma; Stage I Grade 3 Follicular Lymphoma; Stage I Mantle Cell Lymphoma; Stage I Marginal Zone Lymphoma; Stage I Small Lymphocytic Lymphoma; Stage IA Mycosis Fungoides/Sezary Syndrome; Stage IB Mycosis Fungoides/Sezary Syndrome; Stage II Adult Hodgkin Lymphoma; Stage II Adult T-cell Leukemia/Lymphoma; Stage II Childhood Hodgkin Lymphoma; Stage II Cutaneous T-Cell Non-Hodgkin Lymphoma; Stage II Cutaneous T-cell Non-Hodgkin Lymphoma; Stage IIA Mycosis Fungoides/Sezary Syndrome; Stage IIB Mycosis Fungoides/Sezary Syndrome; Stage III Adult Burkitt Lymphoma; Stage III Adult Diffuse Large Cell Lymphoma; Stage III Adult Diffuse Mixed Cell Lymphoma; Stage III Adult Diffuse Small Cleaved Cell Lymphoma; Stage III Adult Hodgkin Lymphoma; Stage III Adult Immunoblastic Large Cell Lymphoma; Stage III Adult Lymphoblastic Lymphoma; Stage III Adult T-cell Leukemia/Lymphoma; Stage III Childhood Hodgkin Lymphoma; Stage III Cutaneous T-Cell Non-Hodgkin Lymphoma; Stage III Cutaneous T-cell Non-Hodgkin Lymphoma; Stage III Grade 1 Follicular Lymphoma; Stage III Grade 2 Follicular Lymphoma; Stage III Grade 3 Follicular Lymphoma; Stage III Mantle Cell Lymphoma; Stage III Marginal Zone Lymphoma; Stage III Small Lymphocytic Lymphoma; Stage IIIA Mycosis Fungoides/Sezary Syndrome; Stage IIIB Mycosis Fungoides/Sezary Syndrome; Stage IV Adult Burkitt Lymphoma; Stage IV Adult Diffuse Large Cell Lymphoma; Stage IV Adult Diffuse Mixed Cell Lymphoma; Stage IV Adult Diffuse Small Cleaved Cell Lymphoma; Stage IV Adult Hodgkin Lymphoma; Stage IV Adult Immunoblastic Large Cell Lymphoma; Stage IV Adult Lymphoblastic Lymphoma; Stage IV Adult T-cell Leukemia/Lymphoma; Stage IV Childhood Hodgkin Lymphoma; Stage IV Cutaneous T-Cell Non-Hodgkin Lymphoma; Stage IV Cutaneous T-cell Non-Hodgkin Lymphoma; Stage IV Grade 1 Follicular Lymphoma; Stage IV Grade 2 Follicular Lymphoma; Stage IV Grade 3 Follicular Lymphoma; Stage IV Mantle Cell Lymphoma; Stage IV Marginal Zone Lymphoma; Stage IV Small Lymphocytic Lymphoma; Stage IVA Mycosis Fungoides/Sezary Syndrome; Stage IVB Mycosis Fungoides/Sezary Syndrome; Survival; Systemic Anaplastic Large Cell Lymphoma; Systemic Lupus Erythematosus; Systemic Mastocytosis; Sézary Syndrome; T Cell Lymphoma; T-Cell Lymphoma; T-cell Large Granular Lymphocyte Leukemia; T-cell Lymphoma; Testicular Cancer; Testicular Lymphoma; Testis Cancer; Treatment; Triple Negative Breast Cancer; Untreated CD30-Positive Hodgkin's Lymphoma; Untreated Hairy Cell Leukemia; Upper Tract Urothelial Carcinoma; Vinblastine; Waldenström Macroglobulinemia; Young Adult; ctDNA; dcSSc","Seagen Inc; BSP Pharmaceuticals SpA; Takeda Pharmaceutical Co., Ltd","Approved (FDA): Aug, 2011",STRICT_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; configs/known_adc_assets.yaml; clinicaltrials,NCT00430846; NCT00848926; NCT00866047; NCT00947856; NCT01060904; NCT01100502; NCT01309789; NCT01352520; NCT01393717; NCT01421667; NCT01461538; NCT01578499; NCT01657331; NCT01712490; NCT01716806; NCT01777152; NCT01780662; NCT01807598; NCT01940796; NCT01979536; NCT01994850; NCT02086604; NCT02166463; NCT02227199; NCT02227433; NCT02280785; NCT02292979; NCT02388490; NCT02423291; NCT02505269; NCT02572167; NCT02581631; NCT02684292; NCT02686346; NCT02758717; NCT02927769; NCT03057795; NCT04404283,2026-09-01
