entity_id	canonical_name	entity_type	payload_moa_target	synonyms	n_adc_backlinks	adc_backlink_names	adc_backlink_ids	source_url
PAY0IKFVR	Amanitin 30.1699	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.1699	2	Anti-HER2-D265C-30.1699; Anti-PSMA-D265C-30.1699		https://adcdb.idrblab.net/data/payload/details/PAY0IKFVR
PAY0ZLLVK	Amanitin 30.206	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.206	2	Anti-HER2-D265C-30.2060; Anti-PSMA-D265C-30.2060		https://adcdb.idrblab.net/data/payload/details/PAY0ZLLVK
PAY0HCZTW	Amanitin 30.2115	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.2115	2	Anti-HER2-D265C-30.2115; Anti-PSMA-D265C-30.2115		https://adcdb.idrblab.net/data/payload/details/PAY0HCZTW
PAY0AETYD	Amanitin 30.2347	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.2347	2	Anti-HER2-D265C-30.2347; Anti-PSMA-D265C-30.2347		https://adcdb.idrblab.net/data/payload/details/PAY0AETYD
PAY0KQAFJ	Amanitin 30.2371	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.2371	2	Anti-HER2-D265C-30.2371; Anti-PSMA-D265C-30.2371		https://adcdb.idrblab.net/data/payload/details/PAY0KQAFJ
PAY0EQLPH	Amanitin 30.2867	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	Amanitin 30.2867	2	Anti-HER2-D265C-30.2867; Anti-PSMA-D265C-30.2867		https://adcdb.idrblab.net/data/payload/details/PAY0EQLPH
PAY0NWDDV	Amanitin	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0NWDDV
PAY0LHRMR	Amberstatin 269 (AS269)	ADC_PAYLOAD			1	ARX-788		https://adcdb.idrblab.net/data/payload/details/PAY0LHRMR
PAY0JXVNR	Amberstatin-269	ADC_PAYLOAD			1	ARX-517		https://adcdb.idrblab.net/data/payload/details/PAY0JXVNR
PAY0AQACP	Analogue of motolimod	ADC_PAYLOAD	Toll-like receptor 8 (TLR8)		1		DRG0YPVKH	https://adcdb.idrblab.net/data/payload/details/PAY0AQACP
PAY0PQRCP	Angiopep-2 TFA	ADC_PAYLOAD		Angiopep-2 TFA; SCHEMBL22807671; 906480-05-5	1	Homo-Ang2-Cys5.5 conjugate DAR 4		https://adcdb.idrblab.net/data/payload/details/PAY0PQRCP
PAY0XAAPP	Attenuated form of IFN alpha	ADC_PAYLOAD	Interferon alpha-1/13 (IFNA1; IFNA13)	Attenuated form of IFN alpha	0			https://adcdb.idrblab.net/data/payload/details/PAY0XAAPP
PAY0XIIXN	Aur0131	ADC_PAYLOAD	Microtubule (MT)	Aur0131	10	Anti-CXCR4 ADC 510; Anti-CXCR4 ADC 513; Anti-CXCR4 ADC 669; Anti-CXCR4 ADC 670; Anti-CXCR4 ADC 671; Anti-CXCR4 ADC 672; Anti-CXCR4 ADC 711; Anti-CXCR4 ADC 712; Anti-CXCR4 ADC 713; Anti-CXCR4 ADC 714		https://adcdb.idrblab.net/data/payload/details/PAY0XIIXN
PAY0CNXJS	Auristatin 0101 (Aur0101)	ADC_PAYLOAD			5	Cofetuzumab pelidotin; Micvotabart pelidotin; PF-06650808; PF-06664178; PF-06804103		https://adcdb.idrblab.net/data/payload/details/PAY0CNXJS
PAY0WDZAK	Auristatin 0101	ADC_PAYLOAD	Microtubule (MT)	PF-06380101; 1436391-86-4; Auristatin 0101; Aur0101; Q8020AX34E; AUR-0101; 2-Methyl-L-Alanyl-N-[(3r,4s,5s)-3-Methoxy-1-{(2s)-2-[(1r,2r)-1-Methoxy-2-Methyl-3-Oxo-3-{[(1s)-2-Phenyl-1-(1,3-Thiazol-2-Yl)ethyl]amino}propyl]pyrrolidin-1-Yl}-5-Methyl-1-Oxoheptan-4-Yl]-N-Methyl-L-Valinamide; (2S)-2-((2-Amino-2-methyl-propanoyl)amino)-N-((1S,2R)-2-methoxy-4-((2S)-2-((1R,2R)-1-methoxy-2-methyl-3-oxo-3-(((1S)-2-phenyl-1-thiazol-2-yl-ethyl)amino)propyl)pyrrolidin-1-yl)-1-((1S)-1-methylpropyl)-4-oxo-butyl)-N,3-dimethyl-butanamide; (S)-2-(2-amino-2-methylpropanamido)-N-((3R,4S,5S)-3-methoxy-1-((S)-2-((1R,2R)-1-methoxy-2-methyl-3-oxo-3-(((S)-2-phenyl-1-(thiazol-2-yl)ethyl)amino)propyl)pyrrolidin-1-yl)-5-methyl-1-oxoheptan-4-yl)-N,3-dimethylbutanamide; L-Valinamide, 2-methylalanyl-N-((1S,2R)-2-methoxy-4-((2S)-2-((1R,2R)-1-methoxy-2-methyl-3-oxo-3-(((1S)-2-phenyl-1-(2-thiazolyl)ethyl)amino)propyl)-1-pyrrolidinyl)-1-((1S)-1-methylpropyl)-4-oxobutyl)-N-methyl-; Auristatin-0101; UNII-Q8020AX34E; CHEMBL3359827; SCHEMBL14936149; AKOS040742399; CS-3706; NCGC00485972-01; HY-12522; MS-31297; F85106; Q27454197; (2S)-2-[(2-amino-2-methylpropanoyl)amino]-N-[(3R,4S,5S)-3-methoxy-1-[(2S)-2-[(1R,2R)-1-methoxy-2-methyl-3-oxo-3-[[(1S)-2-phenyl-1-(1,3-thiazol-2-yl)ethyl]amino]propyl]pyrrolidin-1-yl]-5-methyl-1-oxoheptan-4-yl]-N,3-dimethylbutanamide; 2-methylalanyl-N-[(3R,4S,5S)-3-methoxy-1-{(2S)-2-[(1R,2R)-1-methoxy-2-methyl-3-oxo-3-{[(1S)-2-phenyl-1-(1,3-thiazol-2-yl)ethyl]amino}propyl]pyrrolidin-1-yl}-5-methyl-1-oxoheptan-4-yl]-N-methyl-L-valinamide; 3WD	18		DRG0AHSMK; DRG0AWQJG; DRG0BCCNW; DRG0CNBLH; DRG0HLZRS; DRG0KTRKE; DRG0MNQKW; DRG0NDRNP; DRG0NGCKA; DRG0OMACI; DRG0PCQPN; DRG0PPPGF; DRG0QCIPJ; DRG0REALL; DRG0SEAFV; DRG0WRFYU; DRG0XHZLG; DRG0ZDBNL	https://adcdb.idrblab.net/data/payload/details/PAY0WDZAK
PAY0CZRPM	Auristatin E	ADC_PAYLOAD	Microtubule (MT)	Auristatin E; 160800-57-7; (2S)-2-[[(2S)-2-(dimethylamino)-3-methylbutanoyl]amino]-N-[(3R,4S,5S)-1-[(2S)-2-[(1R,2R)-3-[[(1S,2R)-1-hydroxy-1-phenylpropan-2-yl]amino]-1-methoxy-2-methyl-3-oxopropyl]pyrrolidin-1-yl]-3-methoxy-5-methyl-1-oxoheptan-4-yl]-N,3-dimethylbutanamide; (S)-2-((S)-2-(dimethylamino)-3-methylbutanamido)-N-((3R,4S,5S)-1-((S)-2-((1R,2R)-3-(((1S,2R)-1-hydroxy-1-phenylpropan-2-yl)amino)-1-methoxy-2-methyl-3-oxopropyl)pyrrolidin-1-yl)-3-methoxy-5-methyl-1-oxoheptan-4-yl)-N,3-dimethylbutanamide; SCHEMBL1687439; CHEMBL4082989; WOWDZACBATWTAU-FEFUEGSOSA-N; AMY10330; EX-A3360; AKOS040741181; CS-3435; BP-23645; HY-15582; MS-31271; F85071	0			https://adcdb.idrblab.net/data/payload/details/PAY0CZRPM
PAY0SIHVM	Auristatin F hydroxypropylamide (AF-HPA)	ADC_PAYLOAD	Microtubule (MT)	Auristatin f-hpa; Auristatin F hydroxypropylamide; 7A55BK9DV3; XMT-1267; 1415659-09-4; UNII-7A55BK9DV3; SCHEMBL14315837; L-PHENYLALANINAMIDE, N,N-DIMETHYL-L-VALYL-L-VALYL-(3R,4S,5S)-3-METHOXY-5-METHYL-4-(METHYLAMINO)HEPTANOYL-(.ALPHA.R,.BETA.R,2S)-.BETA.-METHOXY-.ALPHA.-METHYL-2-PYRROLIDINEPROPANOYL-N-(3-HYDROXYPROPYL)-; L-Phenylalaninamide, N,N-dimethyl-L-valyl-L-valyl-(3R,4S,5S)-3-methoxy-5-methyl-4-(methylamino)heptanoyl-(alphaR,betaR,2S)-beta-methoxy-alpha-methyl-2-pyrrolidinepropanoyl-N-(3-hydroxypropyl)-; N,N-DIMETHYL-L-VALYL-L-VALYL-(3R,4S,5S)-3-METHOXY-5-METHYL-4-(METHYLAMINO)HEPTANOYL-(.ALPHA.R,.BETA.R,2S)-.BETA.-METHOXY-.ALPHA.-METHYL-2-PYRROLIDINEPROPANOYL-N-(3-HYDROXYPROPYL)-L-PHENYLALANINAMIDE; N,N-Dimethyl-L-valyl-L-valyl-(3R,4S,5S)-3-methoxy-5-methyl-4-(methylamino)heptanoyl-(alphaR,betaR,2S)-beta-methoxy-alpha-methyl-2-pyrrolidinepropanoyl-N-(3-hydroxypropyl)-L-phenylalaninamide	4		DRG0GYNBS; DRG0JNXDB; DRG0LHZWB; DRG0OZSZX	https://adcdb.idrblab.net/data/payload/details/PAY0SIHVM
PAY0KGVAS	Auristatin F	ADC_PAYLOAD	Microtubule (MT)	Auristatin F; 163768-50-1; ((2R,3R)-3-((S)-1-((3R,4S,5S)-4-((S)-2-((S)-2-(dimethylamino)-3-methylbutanamido)-N,3-dimethylbutanamido)-3-methoxy-5-methylheptanoyl)pyrrolidin-2-yl)-3-methoxy-2-methylpropanoyl)-L-phenylalanine; (2S)-2-[[(2R,3R)-3-[(2S)-1-[(3R,4S,5S)-4-[[(2S)-2-[[(2S)-2-(dimethylamino)-3-methylbutanoyl]amino]-3-methylbutanoyl]-methylamino]-3-methoxy-5-methylheptanoyl]pyrrolidin-2-yl]-3-methoxy-2-methylpropanoyl]amino]-3-phenylpropanoic acid; SCHEMBL2606135; CHEMBL5184029; LGNCNVVZCUVPOT-FUVGGWJZSA-N; EX-A3361; CS-3436; BP-27999; HY-15583; F85072; (2S)-2-[(2R)-2-[(R)-[(2S)-1-[(3R,4S,5S)-4-[(2S)-2-[(2S)-2-(dimethylamino)-3-methylbutanamido]-N,3-dimethylbutanamido]-3-methoxy-5-methylheptanoyl]pyrrolidin-2-yl](methoxy)methyl]propanamido]-3-phenylpropanoic acid; (S)-2-((2R,3R)-3-((S)-1-((3R,4S,5S)-4-((S)-2-((S)-2-(Dimethylamino)-3-methylbutanamido)-N,3-dimethylbutanamido)-3-methoxy-5-methylheptanoyl)pyrrolidin-2-yl)-3-methoxy-2-methylpropanamido)-3-phenylpropanoic acid	12	1711 (scFv)-SNAP-AuriF; 1F6-Asp-Val-AF; 1F6-His-Val-AF; 1F6-Ile-Pro-AF; 1F6-Ile-Val-AF; 1F6-Me3-Lys-Pro-AF; 1F6-Met- (D)Lys-AF; 1F6-Met-Lys-AF; 1F6-NorVal- (D)Asp-AF; 1F6-PhenylGly- (D)Lys-AF; 1F6-Pro- (D)Lys-AF; 1F6-beta-Ala- (D)Asp-AF		https://adcdb.idrblab.net/data/payload/details/PAY0KGVAS
PAY0JYSRJ	Auristatin M	ADC_PAYLOAD	Microtubule (MT)	Auristatin M	2	1F6-Asn- (D)Lys-AM; 1F6-Met- (D)Lys-AM		https://adcdb.idrblab.net/data/payload/details/PAY0JYSRJ
PAY0OQQWQ	Auristatin S	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0OQQWQ
PAY0BSEDX	Auristatin W	ADC_PAYLOAD			1	Aprutumab ixadotin		https://adcdb.idrblab.net/data/payload/details/PAY0BSEDX
PAY0GSHBE	Auristatin W derivative	ADC_PAYLOAD			1	Lupartumab amadotin		https://adcdb.idrblab.net/data/payload/details/PAY0GSHBE
PAY0PBONE	Auristatin W	ADC_PAYLOAD	Microtubule (MT)	Auristatin W	1		DRG0JJEUT	https://adcdb.idrblab.net/data/payload/details/PAY0PBONE
PAY0BOXXJ	BCL-XL inhibitor	ADC_PAYLOAD	Bcl-2-like protein 1 (BCL2L1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0BOXXJ
PAY0RTKFS	BCL-xL inhibitor	ADC_PAYLOAD			1	ABBV-637		https://adcdb.idrblab.net/data/payload/details/PAY0RTKFS
PAY0MXQKD	BCPT02	ADC_PAYLOAD			3	DM001; DM002; DM005		https://adcdb.idrblab.net/data/payload/details/PAY0MXQKD
PAY0FJLKL	BCPT02	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0FJLKL
PAY0KASIT	BET degrader	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0KASIT
PAY0YBMFZ	BET degrader	ADC_PAYLOAD	BET		0			https://adcdb.idrblab.net/data/payload/details/PAY0YBMFZ
PAY0EJOCR	BRD4 PROTAC 3	ADC_PAYLOAD	Bromodomain-containing protein 4 (BRD4)	BRD4 PROTAC 3	0			https://adcdb.idrblab.net/data/payload/details/PAY0EJOCR
PAY0LNEJH	Batansine	ADC_PAYLOAD			2	BAT8001; BAT8003		https://adcdb.idrblab.net/data/payload/details/PAY0LNEJH
PAY0SKCAI	Belotecan-derivative	ADC_PAYLOAD			1	SKB315		https://adcdb.idrblab.net/data/payload/details/PAY0SKCAI
PAY0EHKEY	Belotecan	ADC_PAYLOAD			6	DRG0ABIGI; DRG0IZKGD; DRG0LECDP; DRG0MLPUR; DRG0OHXUL; DRG0ROTZN		https://adcdb.idrblab.net/data/payload/details/PAY0EHKEY
PAY0XFJJT	Beta-amanitin	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	BETA-AMANITIN; 21150-22-1; beta-Amanitine; beta.-Amanitin; 2-[34-butan-2-yl-13-(3,4-dihydroxybutan-2-yl)-8,22-dihydroxy-2,5,11,14,27,30,33,36,39-nonaoxo-27lambda4-thia-3,6,12,15,25,29,32,35,38-nonazapentacyclo[14.12.11.06,10.018,26.019,24]nonatriaconta-18(26),19(24),20,22-tetraen-4-yl]acetic acid; beta-Amatoxin; HSDB 3459; 1-L-Aspartic acid alpha-amanitin; alpha-Amanitin, 1-l-aspartic acid-; EINECS 244-244-8; beta -Amanitin; BRN 1071139; SCHEMBL3505949; CHEMBL1978871; IEQCUEXVAPAFMQ-UHFFFAOYSA-N; 9,18-(Iminoethaniminoethaniminoethaniminomethano)pyrrolo(1',2':8,9)(1,5,8,11,14)thiatetraazacyclooctadecino(18,17-b)indole-6-acetic acid, 1,2,3,5,6,7,8,9,10,12,17,18,19,20,21,22,23,23a-octadecahydro-29-sec-butyl-2,14-dihydroxy-21-(2,3-dihydroxy-1-methylpropyl)-5,8,20,23,24,27,30,33-octaoxo-, 11-oxide; NSC627727; NSC-627727; LS-80950; NCI60_008881; J-013881; beta-Amanitin from Amanita phalloides, ~90% (HPLC)	4		DRG0IKOGW; DRG0RSHGL; DRG0SGXZO; DRG0TGUXX	https://adcdb.idrblab.net/data/payload/details/PAY0XFJJT
PAY0BITNZ	Bicyclopentyl-seco-CBI-dimer	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	Bicyclopentyl-seco-CBI-dimer	0			https://adcdb.idrblab.net/data/payload/details/PAY0BITNZ
PAY0SXCMM	Bifunctional immunomodulator D18	ADC_PAYLOAD	Toll-like receptor 7 (TLR7); Toll-like receptor 8 (TLR8)	Bifunctional immunomodulator D18	0			https://adcdb.idrblab.net/data/payload/details/PAY0SXCMM
PAY0WCMYD	Budesonide derivative P12	ADC_PAYLOAD	Glucocorticoid receptor (NR3C1)	Budesonide derivative P12	0			https://adcdb.idrblab.net/data/payload/details/PAY0WCMYD
PAY0RBGYB	Budesonide derivative P3	ADC_PAYLOAD	Glucocorticoid receptor (NR3C1)	Budesonide derivative P3	0			https://adcdb.idrblab.net/data/payload/details/PAY0RBGYB
PAY0PTREU	CAMP59	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0PTREU
PAY0YJTZD	CBI-dimer-beta-Gal	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	CBI-dimer-beta-Gal	1	OHPAS ADC-4		https://adcdb.idrblab.net/data/payload/details/PAY0YJTZD
PAY0RYYQU	CN-Pro-dideoxy-alpha-amanitin	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	CN-Pro-dideoxy-alpha-amanitin	0			https://adcdb.idrblab.net/data/payload/details/PAY0RYYQU
PAY0TEJSN	CPT-derivative payloads	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0TEJSN
PAY0XYHQD	CPT113	ADC_PAYLOAD			1	DXC-006		https://adcdb.idrblab.net/data/payload/details/PAY0XYHQD
PAY0MQHMP	CPT113	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0MQHMP
PAY0YFLYF	CPT116	ADC_PAYLOAD			0			https://adcdb.idrblab.net/data/payload/details/PAY0YFLYF
PAY0UKURS	CRD5500	ADC_PAYLOAD	Stimulator of interferon genes protein (STING1)	CRD5500	0			https://adcdb.idrblab.net/data/payload/details/PAY0UKURS
PAY0ETAAN	Cabazitaxel	ADC_PAYLOAD	Microtubule (MT)	CABAZITAXEL; 183133-96-2; Jevtana; Taxoid XRP6258; Xrp6258; XRP-6258; Cabazitaxelum; TXD 258; Jevtana Kit; Jevtana (TN); cabazitaxel acetonate; Cabazitaxel Injection; TXD258; XRP 6258; Cabazitaxel [USAN:INN]; NSC-761432; javtana; CHEBI:63584; TXD-258; UNII-51F690397J; RPR 116258A; RPR-116258A; 51F690397J; dimethoxydocetaxel; kabazitaxel; Cabazitaxel (Jevtana); (1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-(acetyloxy)-15-{[(2R,3S)-3-{[(tert-butoxy)carbonyl]amino}-2-hydroxy-3-phenylpropanoyl]oxy}-1-hydroxy-9,12-dimethoxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.0^{3,10}.0^{4,7}]heptadec-13-en-2-yl benzoate; (2aR,4S,4aS,6R,9S,11S,12S,12aR,12bS)-12b-acetoxy-9-(((2R,3S)-3-((tert-butoxycarbonyl)amino)-2-hydroxy-3-phenylpropanoyl)oxy)-11-hydroxy-4,6-dimethoxy-4a,8,13,13-tetramethyl-5-oxo-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-1H-7,11-methanocyclodeca[3,4]benzo[1,2-b]oxet-12-yl benzoate.; CABAZITAXEL ACETONATE [JAN]; Jevanta; XRP6258;RPR-116258A;taxoid XRP6258; CABAZITAXEL [MI]; CABAZITAXEL [INN]; Cabazitaxel (USAN/INN); CABAZITAXEL [USAN]; D02HSB; CABAZITAXEL [VANDF]; CABAZITAXEL [MART.]; CABAZITAXEL [WHO-DD]; SCHEMBL179674; CABAZITAXEL [EMA EPAR]; GTPL6798; CHEMBL1201748; AMY4317; CABAZITAXEL [ORANGE BOOK]; DTXSID40171389; EX-A838; BMQGVNUXMIRLCK-OAGWZNDDSA-N; (alpha-R,-beta-S)-beta-[[(1,1-Dimethylethoxy)carbonyl]amino]-alpha-hydroxybenzenepropanoic acid (2aR,4S,4aS,6R,9S,11S,12S,12aR,12bS)-12b-(acetyloxy)-12-(benzoyloxy)-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-11-hydroxy-4,6-dimethoxy-4a,8,13,13-tetramethyl-5-oxo-7,11-methano-1H-cyclodeca[3,4]benz[1,2-b]oxet-9-yl ester; MFCD18827611; NSC761432; NSC794609; s3022; AKOS032947285; CCG-270519; CS-0972; CS-O-01257; DB06772; NSC 761432; NSC-794609; NCGC00346704-01; NCGC00346704-03; AS-75355; HY-15459; C3390; A25044; D09755; AB01273971-01; AB01273971_02; EN300-22232477; Q412963; SR-01000941585; J-011721; J-519981; SR-01000941585-1; (((tertbutoxy)carbonyl)amino)-2-hydroxy-3-phenylpropanoate1-hydroxy-7beta,10beta-dimethoxy-9-oxo-5beta,20-epoxytax-11-ene-2alpha,4,13alpha-triyl 4-acetate 2-benzoate 13-((2R,3S)-3-; (1S)-5beta,20-Epoxy-9-oxo-7beta,10beta-dimethoxytaxa-11-ene-1,2alpha,4alpha,13alpha-tetraol 2-benzoate 4-acetate 13-[(2R,3S)-2-hydroxy-3-(tert-butoxycarbonylamino)-3-phenylpropionate]; (1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-(acetyloxy)-15-{[(2R,3S)-3-{[(tert-butoxy)carbonyl]amino}-2-hydroxy-3-phenylpropanoyl]oxy}-1-hydroxy-9,12-dimethoxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.0(3),(1)?.0?,?]heptadec-13-en-2-yl benzoate; (2alpha,5beta,7beta,10beta,13alpha)-4-acetoxy-13-({(2R,3S)-3-[(tert-butoxycarbonyl)amino]-2-hydroxy-3-phenylpropanoyl}oxy)-1-hydroxy-7,10-dimethoxy-9-oxo-5,20-epoxytax-11-en-2-yl benzoate; (2AR,4S,4aS,6R,9S,11S,12S,12aR,12bS)-12b-acetoxy-9-(((2R,3S)-3-((tert-butoxycarbonyl)amino)-2-hydroxy-3-phenylpropanoyl)oxy)-11-hydroxy-4,6-dimethoxy-4a,8,13,1; (2aR,4S,4aS,6R,9S,11S,12S,12aR,12bS)-12b-acetoxy-9-(((2R,3S)-3-((tert-butoxycarbonyl)amino)-2-hydroxy-3-phenylpropanoyl)oxy)-11-hydroxy-4,6-dimethoxy-4a,8,13,13-tetramethyl-5-oxo-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-1H-7,11-methanocyclodeca[3,4]benzo[1,2-b]oxet-12-yl benzoate; [(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-acetyloxy-1-hydroxy-15-[(2R,3S)-2-hydroxy-3-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]oxy-9,12-dimethoxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate; 1-hydroxy-7,10-dimethoxy-9-oxo-5,20-epoxytax-11-ene-2,4,13-triyl 4-acetate 2-benzoate 13-((2R,3S)-3-(((tertbutoxy)carbonyl)amino)-2-hydroxy-3-phenylpropanoate); 1-HYDROXY-7.BETA.,10.BETA.-DIMETHOXY-9-OXO-5.BETA.,20-EPOXYTAX-11-ENE-2.ALPHA.,4,13.ALPHA.-TRIYL 4-ACETATE 2-BENZOATE 13-((2R,3S)-3-(((TERT-BUTOXY)CARBONYL)AMINO)-2-HYDROXY-3-PHENYLPROPANOATE); 890654-44-1; Benzenepropanoic acid, beta-[[(1,1-dimethylethoxy)carbonyl]amino]-alpha-hydroxy-, (2aR,4S,4aS,6R,9S,11S,12S,12aR,12bS)-12b-(acetyloxy)-12-(benzoyloxy)-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-11-hydroxy-4,6-dimethoxy-4a,8,13,13-tetramethyl-5-oxo-7,11-methano-1H-cyclodeca[3,4]benz[1,2-b]oxet-9-yl ester, (alphaR,betaS)-	0			https://adcdb.idrblab.net/data/payload/details/PAY0ETAAN
PAY0ROECQ	Camptothecin analog	ADC_PAYLOAD			1	GQ1010		https://adcdb.idrblab.net/data/payload/details/PAY0ROECQ
PAY0YMTEK	Camptothecin analog	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0YMTEK
PAY0HANQZ	Camptothecin analogue ED04	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)	Camptothecin analogue ED04	3		DRG0EJBII; DRG0EOMCN; DRG0YANSF	https://adcdb.idrblab.net/data/payload/details/PAY0HANQZ
PAY0DYCON	Camptothecin analogue	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0DYCON
PAY0QVWCJ	Camptothecin-based toxin	ADC_PAYLOAD	DNA topoisomerase 1 (TOP1)		0			https://adcdb.idrblab.net/data/payload/details/PAY0QVWCJ
