entity_id	canonical_name	entity_type	synonyms	n_adc_backlinks	adc_backlink_names	adc_backlink_ids	source_url
TAR0YINFU	Receptor tyrosine-protein kinase erbB-3 (HER3); Epidermal growth factor receptor (EGFR)	ADC_TARGET		1		DRG0YANSF	https://adcdb.idrblab.net/data/abt/details/TAR0YINFU
TAR0LIXOR	Receptor tyrosine-protein kinase erbB-3 (HER3); Mucin-1 (MUC1)	ADC_TARGET		1	DM002		https://adcdb.idrblab.net/data/abt/details/TAR0LIXOR
TAR0YDDCK	Receptor tyrosine-protein kinase erbB-3 (HER3); Tumor-associated calcium signal transducer 2 (TROP2)	ADC_TARGET		1		DRG0YMRIE	https://adcdb.idrblab.net/data/abt/details/TAR0YDDCK
TAR0MYDAB	Receptor tyrosine-protein kinase erbB-3 (HER3)	ADC_TARGET	HER3; Proto-oncogene-like protein c-ErbB-3;Tyrosine kinase-type cell surface receptor HER3	72		DRG0ABPHD; DRG0AJUNV; DRG0ATAEV; DRG0BBGIT; DRG0BIQNI; DRG0CYOYD; DRG0DAKKB; DRG0DSWBG; DRG0DVLWA; DRG0EAKLP; DRG0ENYWM; DRG0ESNMO; DRG0EYFZZ; DRG0EYJKC; DRG0FJYPL; DRG0FKOLH; DRG0FLGFI; DRG0FSTBP; DRG0FWMPN; DRG0GRWAH; DRG0HHNZU; DRG0IPIVC; DRG0IRGPG; DRG0IROVM; DRG0ISNZK; DRG0JCXAF; DRG0JDMVI; DRG0JGXIR; DRG0JLDZY; DRG0JXWJM	https://adcdb.idrblab.net/data/abt/details/TAR0MYDAB
TAR0BIRRP	Receptor-type tyrosine-protein kinase FLT3 (FLT3)	ADC_TARGET	CD135; FLK2; STK1; FL cytokine receptor;Fetal liver kinase-2;Fms-like tyrosine kinase 3;Stem cell tyrosine kinase 1;CD_antigen=CD135	1	AGS-62P1		https://adcdb.idrblab.net/data/abt/details/TAR0BIRRP
TAR0AHWVD	Receptor-type tyrosine-protein phosphatase C (PTPRC)	ADC_TARGET	CD45; Leukocyte common antigen;T200;CD_antigen=CD45	5		DRG0BLKPN; DRG0PLYNH; DRG0TYWJW; DRG0WEGRW; DRG0YXEDW	https://adcdb.idrblab.net/data/abt/details/TAR0AHWVD
TAR0FMXJS	SLAM family member 6 (SLAMF6)	ADC_TARGET	KALI; UNQ6123; PRO20080; Activating NK receptor;NK-T-B-antigen;CD_antigen=CD352	4		DRG0AGAHW; DRG0AWHCA; DRG0WTVHN; DRG0YZPWM	https://adcdb.idrblab.net/data/abt/details/TAR0FMXJS
TAR0YUGYX	SLAM family member 7 (SLAMF7)	ADC_TARGET	CS1; UNQ576; PRO1138; CD2 subset 1;CD2-like receptor-activating cytotoxic cells;Membrane protein FOAP-12;Novel Ly9;Protein 19A;CD_antigen=CD319	2		DRG0HYNFK; DRG0OMVBK	https://adcdb.idrblab.net/data/abt/details/TAR0YUGYX
TAR0CREXX	SLIT and NTRK-like protein 6 (SLITRK6)	ADC_TARGET		9		DRG0JBZOI; DRG0KTFHO; DRG0MVFBW; DRG0OGYRF; DRG0QIODT; DRG0QZHYU; DRG0XMEJI; DRG0YJCVC; DRG0YOEIC	https://adcdb.idrblab.net/data/abt/details/TAR0CREXX
TAR0JPUYN	Scavenger receptor cysteine-rich type 1 protein M130 (CD163)	ADC_TARGET	M130; Hemoglobin scavenger receptor;CD_antigen=CD163	1		DRG0GCTYJ	https://adcdb.idrblab.net/data/abt/details/TAR0JPUYN
TAR0KPWWB	Seizure protein 6 homolog (SEZ6)	ADC_TARGET		2		DRG0HEJWD; DRG0TFMQQ	https://adcdb.idrblab.net/data/abt/details/TAR0KPWWB
TAR0CQFIX	Semaphorin-4A (SEMA4A)	ADC_TARGET	SEMAB; SEMB; Semaphorin-B	3	5E3-Saporin ADC; 5E3-emtansine; 5E3-vedotin		https://adcdb.idrblab.net/data/abt/details/TAR0CQFIX
TAR0MREBI	Sequestosome-1 (SQSTM1)	ADC_TARGET	ORCA; OSIL; EBI3-associated protein of 60 kDa;Phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa;Ubiquitin-binding protein p62	1		DRG0YKTME	https://adcdb.idrblab.net/data/abt/details/TAR0MREBI
TAR0FGBTT	Serine/threonine-protein kinase DCLK1 (DCLK1)	ADC_TARGET	DCAMKL1; DCDC3A; KIAA0369; Doublecortin domain-containing protein 3A;Doublecortin-like and CAM kinase-like 1;Doublecortin-like kinase 1	1		DRG0EQEVI	https://adcdb.idrblab.net/data/abt/details/TAR0FGBTT
TAR0QEGHL	Sialyl Lewis A (sLeA)	ADC_TARGET		1	HuMAB 5B1 targeted amanitin conjugate		https://adcdb.idrblab.net/data/abt/details/TAR0QEGHL
TAR0RZESP	Signal transducer CD24 (CD24)	ADC_TARGET	CD24A; Small cell lung carcinoma cluster 4 antigen;CD_antigen=CD24	2		DRG0IPORF; DRG0JMVCQ	https://adcdb.idrblab.net/data/abt/details/TAR0RZESP
TAR0AABNG	Sodium-dependent phosphate transport protein 2B (SLC34A2)	ADC_TARGET	Na(+)-dependent phosphate cotransporter 2B;NaPi3b;Sodium/phosphate cotransporter 2B;Solute carrier family 34 member 2	50		DRG0ALAYW; DRG0AXZNV; DRG0BTEFA; DRG0CBLVJ; DRG0CFNKG; DRG0CGWFV; DRG0CHUAA; DRG0CMLST; DRG0DASAL; DRG0DMTVY; DRG0EQUAE; DRG0FZPDA; DRG0GHWNV; DRG0GICHF; DRG0HJDVJ; DRG0HSMDJ; DRG0JBFLL; DRG0JBYDO; DRG0JNXDB; DRG0JSEQV; DRG0JSNYP; DRG0KTYOA; DRG0LJCBA; DRG0MBZJF; DRG0MGYXD; DRG0MRJHE; DRG0NMFGP; DRG0ODTJN; DRG0OZSZX; DRG0PPHTA	https://adcdb.idrblab.net/data/abt/details/TAR0AABNG
TAR0OPFHS	Somatostatin receptor type 2 (SSTR2)	ADC_TARGET	SRIF-1	2	Anti-SSTR2 ADC; PEN-221		https://adcdb.idrblab.net/data/abt/details/TAR0OPFHS
TAR0DSBFQ	Stage-specific embryonic antigen-4 (SSEA-4)	ADC_TARGET		1		DRG0VHHWJ	https://adcdb.idrblab.net/data/abt/details/TAR0DSBFQ
TAR0NBDHF	Staphylococcus aureus bacteria	ADC_TARGET		2		DRG0LUQSH; DRG0ZRLWB	https://adcdb.idrblab.net/data/abt/details/TAR0NBDHF
TAR0PFWWS	Suppressor of tumorigenicity 14 protein (ST14)	ADC_TARGET	PRSS14; SNC19; TADG15; Matriptase; Membrane-type serine protease 1; Prostamin; Serine protease 14; Serine protease TADG-15; Tumor-associated differentially-expressed gene 15 protein	1	M69-MMAE		https://adcdb.idrblab.net/data/abt/details/TAR0PFWWS
TAR0UBNCZ	Syndecan-1 (SDC1); Integrin alpha-4 (ITGA4)	ADC_TARGET		1	Bispecific nBT062-natalizumab-DM4		https://adcdb.idrblab.net/data/abt/details/TAR0UBNCZ
TAR0SERWS	Syndecan-1 (SDC1)	ADC_TARGET	SDC; CD_antigen=CD138	17		DRG0AWUIJ; DRG0BBHGW; DRG0CXLYV; DRG0HVSQZ; DRG0IYJMP; DRG0JTAOC; DRG0LPINW; DRG0MFUNL; DRG0NUDUN; DRG0OXDSB; DRG0OZGHA; DRG0TLFED; DRG0UFZSN; DRG0UNPDC; DRG0UXKIO; DRG0XFAKK; DRG0YKSUO	https://adcdb.idrblab.net/data/abt/details/TAR0SERWS
TAR0KOXJT	T cell receptor alpha chain constant (TRAC)	ADC_TARGET	TCRA	4	H66 N297Q/S298N/Y300S-Mc-Val-Cit-PABC-MMAE; H66 S298N/T299A/Y300S-Mc-Val-Cit-PABC-MMAE; H66 S298N/Y300S-Mc-Val-Cit-PABC-MMAE; H66-Mc-Val-Cit-PABC-MMAE		https://adcdb.idrblab.net/data/abt/details/TAR0KOXJT
TAR0HYSKU	T-cell antigen CD7 (CD7)	ADC_TARGET	GP40;T-cell leukemia antigen;T-cell surface antigen Leu-9;TP41;CD_antigen=CD7	6		DRG0FJEBK; DRG0KSYDF; DRG0MEKVD; DRG0RTDOB; DRG0SEZFV; DRG0ZXGGG	https://adcdb.idrblab.net/data/abt/details/TAR0HYSKU
TAR0DTNKO	T-cell immunoglobulin mucin-3 (TIM-3)	ADC_TARGET		1	KK2845		https://adcdb.idrblab.net/data/abt/details/TAR0DTNKO
TAR0CAWUI	T-cell surface antigen CD2 (CD2)	ADC_TARGET	SRBC; Erythrocyte receptor; LFA-2; LFA-3 receptor; Rosette receptor; T-cell surface antigen T11/Leu-5; CD_antigen=CD2	3	Ab85 D265C/H435A ADC A; CD2 RPA2.10 D265C/H435A ADC A; CD2 RPA2.10 D265C/H435A ADC C		https://adcdb.idrblab.net/data/abt/details/TAR0CAWUI
TAR0VTJDX	T-cell surface glycoprotein CD3 delta chain (CD3D); Programmed cell death protein 1 (PDCD1)	ADC_TARGET		1		DRG0IITIR	https://adcdb.idrblab.net/data/abt/details/TAR0VTJDX
TAR0PHDYQ	T-cell surface glycoprotein CD4 (CD4)	ADC_TARGET	T-cell surface antigen T4/Leu-3;CD_antigen=CD4	3		DRG0CNRDW; DRG0TNVRP; DRG0VGXGH	https://adcdb.idrblab.net/data/abt/details/TAR0PHDYQ
TAR0EHHCN	T-cell surface glycoprotein CD5 (CD5)	ADC_TARGET	LEU1; Lymphocyte antigen T1/Leu-1;CD_antigen=CD5	3		DRG0KJQRS; DRG0MZYPU; DRG0PDARQ	https://adcdb.idrblab.net/data/abt/details/TAR0EHHCN
TAR0OBBOA	T-cell surface glycoprotein CD8 alpha chain (CD8A); T-cell surface glycoprotein CD8 alpha chain (CD8A)	ADC_TARGET		2	Anti-CD8-idarubicin conjugate; DRG0WGZXJ		https://adcdb.idrblab.net/data/abt/details/TAR0OBBOA
TAR0DDBTM	T-lymphocyte activation antigen CD86 (CD86)	ADC_TARGET	CD28LG2; Activation B7-2 antigen;B70;BU63;CTLA-4 counter-receptor B7.2;FUN-1;CD_antigen=CD86	1		DRG0ISFPP	https://adcdb.idrblab.net/data/abt/details/TAR0DDBTM
TAR0NFRAT	TNF receptor superfamily member 1B (TNFRSF1B)	ADC_TARGET	TNFR2	1	Monoclonal antibody TP3-PAP conjugate		https://adcdb.idrblab.net/data/abt/details/TAR0NFRAT
TAR0GPIEQ	TRA-1-60	ADC_TARGET		1	Bstrongximab ADC		https://adcdb.idrblab.net/data/abt/details/TAR0GPIEQ
TAR0XTVJE	Tax1-binding protein 3 (TAX1BP3)	ADC_TARGET	Glutaminase-interacting protein 3;Tax interaction protein 1;Tax-interacting protein 1	1	7H5-Val-Cit-MMAE		https://adcdb.idrblab.net/data/abt/details/TAR0XTVJE
TAR0VTXKI	Teratocarcinoma-derived growth factor 1 (TDGF1)	ADC_TARGET	CRIPTO; Cripto-1 growth factor;Epidermal growth factor-like cripto protein CR1	1		DRG0ARHOG	https://adcdb.idrblab.net/data/abt/details/TAR0VTXKI
TAR0ZIMMG	Tissue factor (F3)	ADC_TARGET	Coagulation factor III; Thromboplastin; TF; CD142	60		DRG0AAXIE; DRG0AHRRD; DRG0AYUDO; DRG0BFZCV; DRG0BSZCH; DRG0CKASY; DRG0DAKKL; DRG0DFQML; DRG0EHFYL; DRG0ESCBK; DRG0FCQAU; DRG0FITFA; DRG0GYCJG; DRG0HMQEF; DRG0IJEPP; DRG0IKATO; DRG0ILMAM; DRG0IPNQE; DRG0IWMVH; DRG0JMFOX; DRG0KJVMG; DRG0KVBAI; DRG0LCJKF; DRG0LCOWD; DRG0LPEFB; DRG0MEWVN; DRG0MNGIZ; DRG0MWNAO; DRG0NZSFA; DRG0OAEBR	https://adcdb.idrblab.net/data/abt/details/TAR0ZIMMG
TAR0KILQS	Tomoregulin-2 (TMEFF2)	ADC_TARGET	HPP1; TENB2; TPEF; UNQ178; PRO204; Hyperplastic polyposis protein 1;Transmembrane protein with EGF-like and two follistatin-like domains	2	Anti-TenB2 antibody drug conjugate; huPr1-vcMMAE		https://adcdb.idrblab.net/data/abt/details/TAR0KILQS
TAR0VZOPP	Transferrin receptor protein 1 (TFRC)	ADC_TARGET	T9;p90;CD_antigen=CD71	5		DRG0AVJCO; DRG0JYNCF; DRG0NUDJA; DRG0NYHTE; DRG0TAJWU	https://adcdb.idrblab.net/data/abt/details/TAR0VZOPP
TAR0VGPLE	Transforming growth factor beta-1 proprotein (TGFB1)	ADC_TARGET	TGFB	1		DRG0EJZGZ	https://adcdb.idrblab.net/data/abt/details/TAR0VGPLE
TAR0UBWTY	Translocator protein (TSPO)	ADC_TARGET	BZRP; MBR; Mitochondrial benzodiazepine receptor; PKBS; Peripheral-type benzodiazepine receptor	1	IGN-786		https://adcdb.idrblab.net/data/abt/details/TAR0UBWTY
TAR0HSEFL	Transmembrane 4 L6 family member 1 (TM4SF1)	ADC_TARGET	M3S1; TAAL6; Membrane component chromosome 3 surface marker 1;Tumor-associated antigen L6	1		DRG0JQHJW	https://adcdb.idrblab.net/data/abt/details/TAR0HSEFL
TAR0MCXEX	Transmembrane glycoprotein NMB (GPNMB)	ADC_TARGET	HGFIN; NMB; Hematopoietic growth factor inducible neurokinin-1 type	2		DRG0IRZIB; DRG0MKVBS	https://adcdb.idrblab.net/data/abt/details/TAR0MCXEX
TAR0IUXCD	Transmembrane protein (novel epitope) Undisclosed	ADC_TARGET		1		DRG0NFTVD	https://adcdb.idrblab.net/data/abt/details/TAR0IUXCD
TAR0MFJRB	Trophoblast glycoprotein (TPBG); Hepatocyte growth factor receptor (MET)	ADC_TARGET		1	DM004		https://adcdb.idrblab.net/data/abt/details/TAR0MFJRB
TAR0XFYLU	Trophoblast glycoprotein (TPBG)	ADC_TARGET	5T4; 5T4 oncofetal antigen;5T4 oncofetal trophoblast glycoprotein;M6P1;Wnt-activated inhibitory factor 1	24		DRG0AIABT; DRG0CNJHC; DRG0CZHYM; DRG0EHWIM; DRG0EMQPK; DRG0EQQNO; DRG0EWPDV; DRG0GHCTO; DRG0KFBRI; DRG0KHFFZ; DRG0LHZWB; DRG0LNARP; DRG0MBRQI; DRG0NOFCF; DRG0NQSHK; DRG0SDFSX; DRG0SMZFO; DRG0TEICG; DRG0VHVOA; DRG0WDSGS; DRG0WSDDI; DRG0XBZCH; DRG0YHHWC; DRG0ZGWEK	https://adcdb.idrblab.net/data/abt/details/TAR0XFYLU
TAR0MQVPS	Tubulin alpha 1B (TUBA1B)	ADC_TARGET		1	Monoclonal antibody 1H10-doxorubicin conjugate		https://adcdb.idrblab.net/data/abt/details/TAR0MQVPS
TAR0MSWGX	Tumor necrosis factor (TNF)	ADC_TARGET	TNFA; TNFSF2; Cachectin;TNF-alpha;Tumor necrosis factor ligand superfamily member 2	64		DRG0BARJL; DRG0BEMDD; DRG0BOAOD; DRG0CGOPT; DRG0CLPVT; DRG0CQQDY; DRG0CSRGC; DRG0DBFNK; DRG0EJEUG; DRG0ERUMJ; DRG0FBSKI; DRG0FNJIZ; DRG0GOAUN; DRG0IPTFN; DRG0IQMZG; DRG0JETCM; DRG0JIXQY; DRG0JWITI; DRG0JXYPB; DRG0JYMAJ; DRG0JZQAW; DRG0KALQV; DRG0KBPAL; DRG0KFRNX; DRG0KPJMI; DRG0LJGFO; DRG0MOYVM; DRG0MPDIB; DRG0NBUHP; DRG0NGAKO	https://adcdb.idrblab.net/data/abt/details/TAR0MSWGX
TAR0LLYTK	Tumor necrosis factor ligand superfamily member 10 (TNFSF10)	ADC_TARGET	APO2L; TRAIL; Apo-2 ligand;TNF-related apoptosis-inducing ligand;CD_antigen=CD253	2	B-1453; DRG0YYHSU		https://adcdb.idrblab.net/data/abt/details/TAR0LLYTK
TAR0RKGHS	Tumor necrosis factor receptor superfamily member 10B (TNFRSF10B)	ADC_TARGET	DR5; KILLER; TRAILR2; TRICK2; ZTNFR9; Death receptor 5;TNF-related apoptosis-inducing ligand receptor 2;CD_antigen=CD262	4		DRG0HWAWD; DRG0KFCNT; DRG0YFPJB; DRG0YHWQY	https://adcdb.idrblab.net/data/abt/details/TAR0RKGHS
TAR0DBBHK	Tumor necrosis factor receptor superfamily member 12A (TNFRSF12A)	ADC_TARGET	FN14; Fibroblast growth factor-inducible immediate-early response protein 14;Tweak-receptor;CD_antigen=CD266	48	DRG0ACRZM; DRG0AFGMX; DRG0AYUVK; DRG0BUAYZ; DRG0BUTXD; DRG0CAALG; DRG0CFCXH; DRG0CUJVS; DRG0EFUQG; DRG0EGPHA; DRG0FKBJE; DRG0FMDUZ; DRG0FODGB; DRG0GHNFG; DRG0HFVYC; DRG0HLIGO; DRG0HTYCM; DRG0ILVTG; DRG0ITJBV; DRG0JFXTF; DRG0LFLTV; DRG0LVCHW; DRG0NCQNO; DRG0OCODF; DRG0QVPNM; DRG0TDSGL; DRG0TMINA; DRG0UWRKF; DRG0WBYHR; DRG0WZKXH		https://adcdb.idrblab.net/data/abt/details/TAR0DBBHK
TAR0OTZKD	Tumor necrosis factor receptor superfamily member 16 (NGFR)	ADC_TARGET	TNFRSF16; Gp80-LNGFR;Low affinity neurotrophin receptor p75NTR;Low-affinity nerve growth factor receptor;p75 ICD;CD_antigen=CD271	1		DRG0CHZRH	https://adcdb.idrblab.net/data/abt/details/TAR0OTZKD
TAR0KQONX	Tumor necrosis factor receptor superfamily member 17 (TNFRSF17)	ADC_TARGET	BCM; BCMA; B-cell maturation protein;CD_antigen=CD269	60		DRG0ADDII; DRG0ARJLY; DRG0BBEWM; DRG0BBFTO; DRG0BIQJZ; DRG0BNEXM; DRG0BVKZK; DRG0CKKTR; DRG0DDCMW; DRG0DDXUI; DRG0DRUCG; DRG0EFXDG; DRG0FHAXZ; DRG0GBXCV; DRG0GOLQD; DRG0HSVWB; DRG0HTRHN; DRG0INYKO; DRG0IOKOV; DRG0ITBMZ; DRG0JMYDW; DRG0JOACE; DRG0JQWIR; DRG0KTNQV; DRG0LGBME; DRG0LUUIP; DRG0NDAEC; DRG0NDXRU; DRG0NTBIB; DRG0NUTNI	https://adcdb.idrblab.net/data/abt/details/TAR0KQONX
TAR0DEDPZ	Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A)	ADC_TARGET	TNFAR; TNFR1; Tumor necrosis factor receptor 1;Tumor necrosis factor receptor type I;p55;p60;CD_antigen=CD120a	47		DRG0ALUMN; DRG0BTGYC; DRG0DBEFV; DRG0DSCQI; DRG0DWYOX; DRG0DYMWP; DRG0FBKIO; DRG0FQLWO; DRG0FRGYU; DRG0GFDUW; DRG0HDNIB; DRG0HRDSA; DRG0JVBFW; DRG0KSALF; DRG0LKLZC; DRG0MBWYP; DRG0MJNCJ; DRG0MKPHL; DRG0MQFRJ; DRG0NLDTF; DRG0OYVSW; DRG0PZXXJ; DRG0QBGIW; DRG0QCXIA; DRG0RHWVZ; DRG0RMADH; DRG0RVKKH; DRG0RWYVW; DRG0RYHHB; DRG0SCIBU	https://adcdb.idrblab.net/data/abt/details/TAR0DEDPZ
TAR0KRVBQ	Tumor necrosis factor receptor superfamily member 5 (CD40)	ADC_TARGET	TNFRSF5; B-cell surface antigen CD40;Bp50;CD40L receptor;CDw40;CD_antigen=CD40	1	G28-5 sFv-PE40		https://adcdb.idrblab.net/data/abt/details/TAR0KRVBQ
TAR0QPCSQ	Tumor necrosis factor receptor superfamily member 8 (TNFRSF8)	ADC_TARGET	CD30L receptor;Ki-1 antigen;Lymphocyte activation antigen CD30;CD_antigen=CD30	100		DRG0ACANT; DRG0BBDVG; DRG0BUAWG; DRG0CFKHM; DRG0CLVXF; DRG0CPDPN; DRG0DBPMZ; DRG0DDGRB; DRG0DMRBN; DRG0DRZRJ; DRG0DSSHU; DRG0DYKDY; DRG0DZPBK; DRG0DZWGP; DRG0ENGJC; DRG0FAKKA; DRG0FPZBW; DRG0FWLWD; DRG0GAZEJ; DRG0GKHFY; DRG0GPMCI; DRG0GSPWR; DRG0GTTXQ; DRG0GWVHK; DRG0GXCCF; DRG0HCGBQ; DRG0HDIEW; DRG0HFCDR; DRG0HRDJC; DRG0HTIFE	https://adcdb.idrblab.net/data/abt/details/TAR0QPCSQ
TAR0KHWXY	Tumor-associated calcium signal transducer 2 (TACSTD2); Inactive tyrosine-protein kinase 7 (PTK7)	ADC_TARGET		1	BCG033		https://adcdb.idrblab.net/data/abt/details/TAR0KHWXY
TAR0HECUK	Tumor-associated calcium signal transducer 2 (TROP2); Epidermal growth factor receptor (EGFR)	ADC_TARGET		2		DRG0PGRFM; DRG0SSFSR	https://adcdb.idrblab.net/data/abt/details/TAR0HECUK
TAR0MIBZW	Tumor-associated calcium signal transducer 2 (TROP2)	ADC_TARGET	GA733-1; M1S1; TROP2; Cell surface glycoprotein Trop-2;Membrane component chromosome 1 surface marker 1;Pancreatic carcinoma marker protein GA733-1	133		DRG0AHCYZ; DRG0AJCCS; DRG0ASGOI; DRG0AVQWJ; DRG0BBPAO; DRG0BDGKC; DRG0BSQPI; DRG0BZCIJ; DRG0CKTLM; DRG0DCGSH; DRG0DHQLH; DRG0DLGJR; DRG0DLKUH; DRG0DQLFD; DRG0DROJG; DRG0DYEAY; DRG0ECVTS; DRG0EHHNF; DRG0EKTUN; DRG0EMCCF; DRG0EMINM; DRG0EOMCN; DRG0EPDJX; DRG0ETHBU; DRG0FAUWH; DRG0GGFRA; DRG0GKVQV; DRG0GKWZD; DRG0GNFCO; DRG0GSDAM	https://adcdb.idrblab.net/data/abt/details/TAR0MIBZW
TAR0GDENB	Tumor-associated glycoprotein 72 (TAG-72)	ADC_TARGET		2		DRG0FBPCP; DRG0QCPHD	https://adcdb.idrblab.net/data/abt/details/TAR0GDENB
TAR0LMKRD	Tyrosine-protein kinase Mer (MERTK)	ADC_TARGET	MER; Proto-oncogene c-Mer;Receptor tyrosine kinase MerTK	1		DRG0YHPYG	https://adcdb.idrblab.net/data/abt/details/TAR0LMKRD
TAR0PMKUR	Tyrosine-protein kinase receptor UFO (AXL)	ADC_TARGET	UFO; AXL oncogene	35		DRG0CIUVX; DRG0CSVVO; DRG0DVGRB; DRG0DXSAS; DRG0EBJHZ; DRG0EPRFB; DRG0FCQNM; DRG0GAFEV; DRG0GPDMQ; DRG0HYZXU; DRG0IMAKZ; DRG0IPNZN; DRG0IQCHT; DRG0IRKJU; DRG0JNTHN; DRG0KCPYE; DRG0LDOOO; DRG0LXDJK; DRG0MBPYE; DRG0MCWQA; DRG0NLSNX; DRG0NMUES; DRG0PKONO; DRG0QIWDV; DRG0RNHKA; DRG0RRYWS; DRG0RWHLW; DRG0SQBWK; DRG0SVHOC; DRG0TZZNJ	https://adcdb.idrblab.net/data/abt/details/TAR0PMKUR
TAR0DJPZG	Tyrosine-protein kinase transmembrane receptor ROR2 (ROR2)	ADC_TARGET	NTRKR2; Neurotrophic tyrosine kinase, receptor-related 2	1		DRG0EWQKX	https://adcdb.idrblab.net/data/abt/details/TAR0DJPZG
TAR0FWJCJ	Urokinase plasminogen activator surface receptor (PLAUR)	ADC_TARGET	MO3; UPAR; Monocyte activation antigen Mo3;CD_antigen=CD87	10	2G10 RED-106 maytansine 2; 2G10 RED-106 maytansine 4; 2G10 RED-244 MMAE 2; 2G10 RED-244 MMAE 4; 2G10 RED-388 MMAE 4; 2G10 RED-412 MMAE 4; 2G10 RED-425 maytansine 4; 2G10 RED-426 MMAE 4; 2G10 RED-432 maytansine 4; DRG0BXBTG		https://adcdb.idrblab.net/data/abt/details/TAR0FWJCJ
TAR0LCGUX	V-set domain-containing T-cell activation inhibitor 1 (VTCN1)	ADC_TARGET	B7 homolog 4;B7h.5;Immune costimulatory protein B7-H4;Protein B7S1;T-cell costimulatory molecule B7x	7		DRG0ERYUF; DRG0FPQOM; DRG0LXXOJ; DRG0OQAEX; DRG0TKHGV; DRG0UHEOR; DRG0XKZBO	https://adcdb.idrblab.net/data/abt/details/TAR0LCGUX
TAR0WTBIA	V-type immunoglobulin domain-containing suppressor of T-cell activation (VSIR)	ADC_TARGET		43	DRG0AHXKK; DRG0AYREF; DRG0CLADU; DRG0CMBTM; DRG0CNWVL; DRG0EDBMQ; DRG0EHUOS; DRG0FEXYU; DRG0FOTZU; DRG0GTEPK; DRG0IBIWE; DRG0JGBUL; DRG0JIMRK; DRG0JJMJR; DRG0JMFVP; DRG0JUSRM; DRG0KLOWH; DRG0LUFIV; DRG0MDKFM; DRG0MYANK; DRG0NWIQB; DRG0OCCNZ; DRG0OWFAV; DRG0OWTIV; DRG0PITHC; DRG0PIWJU; DRG0SEFAU; DRG0SPWRT; DRG0TDYYE; DRG0TMTJJ		https://adcdb.idrblab.net/data/abt/details/TAR0WTBIA
TAR0VKDND	Vascular endothelial growth factor A (VEGFA)	ADC_TARGET	VEGF; Vascular permeability factor	22		DRG0BEGZQ; DRG0BOUEM; DRG0BUFGH; DRG0BUOZU; DRG0CDQHU; DRG0DTDAK; DRG0EMVHW; DRG0EVZZK; DRG0FMKSG; DRG0IRZPG; DRG0JICLM; DRG0NEROT; DRG0NMRNE; DRG0OLSDI; DRG0QXNPZ; DRG0TACZR; DRG0VSGVG; DRG0XFTRM; DRG0XUVMS; DRG0YFOMV; DRG0ZDOYQ; DRG0ZZRDP	https://adcdb.idrblab.net/data/abt/details/TAR0VKDND
TAR0TXGBY	Vascular endothelial growth factor receptor 2 (KDR)	ADC_TARGET	FLK1; VEGFR2; Fetal liver kinase 1;Kinase insert domain receptor;Protein-tyrosine kinase receptor flk-1;CD_antigen=CD309	6		DRG0CZWKS; DRG0MPSKX; DRG0OIAKI; DRG0RWVUF; DRG0WAPVE; DRG0ZUUXN	https://adcdb.idrblab.net/data/abt/details/TAR0TXGBY
TAR0WYJEC	Vesicle-associated membrane protein 8 (VAMP8)	ADC_TARGET	Endobrevin	1	cot-APTEDB-SN38		https://adcdb.idrblab.net/data/abt/details/TAR0WYJEC
TAR0CHCZT	Zinc transporter ZIP6 (SLC39A6)	ADC_TARGET	LIV1; ZIP6; Estrogen-regulated protein LIV-1;Solute carrier family 39 member 6;Zrt- and Irt-like protein 6	4		DRG0EWNZL; DRG0JYKFE; DRG0RHAZG; DRG0YLNPN	https://adcdb.idrblab.net/data/abt/details/TAR0CHCZT
