target	target_entity_id	indication	supporting_asset_count	supporting_adc_candidates	confidence	status
HER2	ADC_TARGET_HER2	Stage II Pancreatic Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIA Breast Cancer AJCC v6 and v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIB Breast Cancer AJCC v6 and v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage III Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage III Breast Cancer AJCC v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage III Major Salivary Gland Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage III Ovarian Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage III Pancreatic Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIA Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIA Breast Cancer AJCC v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIB Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIB Breast Cancer AJCC v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIC Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IIIC Breast Cancer AJCC v7	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IV Breast Cancer	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IV Major Salivary Gland Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IV Ovarian Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Stage IV Pancreatic Cancer AJCC v8	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Thyroid Gland Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Triple-Negative Breast Cancer (TNBC)	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Unresectable Pancreatic Adenocarcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Unresectable Salivary Gland Carcinoma	2	ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Upper Tract Urothelial Carcinoma	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
HER2	ADC_TARGET_HER2	Urothelial Carcinoma	2	ADC_CANDIDATE_DISITAMAB_VEDOTIN; ADC_CANDIDATE_TRASTUZUMAB_DERUXTECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Advanced Solid Tumor	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Bladder Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Breast Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Breast Cancer Female	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Carcinoma, Non-Small-Cell Lung	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Cervical Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Endometrial Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	HER2-negative Breast Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Lung Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Metastatic Breast Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Metastatic Triple-Negative Breast Carcinoma	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Non-small Cell Lung Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Pancreatic Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Triple Negative Breast Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
Trop-2	ADC_TARGET_TROP2	Urothelial Cancer	2	ADC_CANDIDATE_DATOPOTAMAB_DERUXTECAN; ADC_CANDIDATE_SACITUZUMAB_GOVITECAN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	AL Amyloidosis	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Anaplastic Lymphoma Kinase Positive Large B-Cell Lymphoma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Multiple Myeloma, Refractory	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Plasma Cell Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Plasma Cell Myeloma Refractory	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	RELAPSED AND/OR REFRACTORY MULTIPLE MYELOMA	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Recurrent Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Recurrent Plasma Cell Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Refractory Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Refractory Plasma Cell Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Refractory Plasmablastic Lymphoma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapse Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapsed Cancer	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapsed Plasmablastic Lymphoma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapsed Refractory Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapsed and/or Refractory Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
BCMA	ADC_TARGET_BCMA	Relapsed/Refractory Multiple Myeloma	1	ADC_CANDIDATE_BELANTAMAB_MAFODOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	B-Cell Lymphoma Treatment	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	B-cell Non Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Breast Cancer	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Burkitt Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Burkitt's Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Chronic Lymphocytic Leukemia	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Diffuse Large B-Cell Lymphoma Refractory	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Diffuse Large B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Diffuse Large B-cell Lymphoma Recurrent	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Double-Expressor Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	High Grade B-Cell Lymphoma With MYC, BCL2, and BCL6 Rearrangements	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	High-grade B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	High-grade B-cell Lymphoma (HGBCL)	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Large B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Lymphoma, Follicular	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Lymphoma, Large B-Cell, Diffuse	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Lymphoma, Mantle-Cell	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Lymphoma, Marginal Zone	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Mantle Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Marginal Zone Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Primary Mediastinal B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Grade 3b Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent High Grade B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Mantle Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Transformed Chronic Lymphocytic Leukemia	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Transformed Follicular Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Recurrent Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Grade 3b Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory High Grade B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Mantle Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Transformed Chronic Lymphocytic Leukemia	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Transformed Follicular Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Refractory Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapse	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed Diffuse Large B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed Follicular Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed Mantle Cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed Non Hodgkin Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed or Refractory Diffuse Large B-Cell Lymphoma (R/R DLBCL)	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed or Refractory Large B-cell Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Relapsed or Refractory Lymphoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Upper Tract Urothelial Carcinoma	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD19	ADC_TARGET_CD19	Waldenstrom Macroglobulinemia	1	ADC_CANDIDATE_LONCASTUXIMAB_TESIRINE	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	ACUTE LYMPHOBLASTIC LEUKEMIA	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Acute Leukemias of Ambiguous Lineage	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Acute Lymphocytic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Adult Relapsed/Refractory B Cell Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B Acute Lymphoblastic Leukemia With t(9;22)(q34.1;q11.2)	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B Acute Lymphoblastic Leukemia, Philadelphia Chromosome Negative	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
