candidate_id	candidate_type	candidate_label	source	evidence_id	context	first_seen	confidence	validation_status	reason	modality_classification	modality_detail
ADC_SUFFIX_d02d9a7c8dec	ADC_CANDIDATE	tecotabart vedotin	conference_abstract_corpus	10.1200/jco.2025.43.16_suppl.4039; 10.1200/jco.2026.44.16_suppl.4045	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Efficacy and safety of LM-302 (anti-claudin 18.2 ADC) in combination with anti-PD-1 therapy for advanced gastric, gastroesophageal junction cancer and	2025-6	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_a8bc2727811b	ADC_CANDIDATE	Tratuzumab deruxtecan	conference_abstract_corpus	10.1200/jco.2025.43.16_suppl.e13095	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: Tratuzumab deruxtecan: A real-world study in the treatment of metastatic breast cancer in China.	2025-6	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_c4ebbfd52cc7	ADC_CANDIDATE	distamab vedotin	conference_abstract_corpus	10.1200/jco.2025.43.16_suppl.e17580	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Efficacy and safety of distamab vedotin combined with carboplatin and bevacizumab for HER2-expressing platinum-sensitive ovarian cancer with prior PAR	2025-6	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_8a7616020c3f	ADC_CANDIDATE	zelenectide pevedotin	conference_abstract_corpus	10.1200/jco.2025.43.16_suppl.tps4619; aacr:2026:7227	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A phase 2/3 study of bicycle toxin conjugate zelenectide pevedotin (BT8009) targeting nectin-4 in patients with locally advanced or metastatic urothel	2025-6	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	ADJACENT_CONJUGATE_MODALITY	BICYCLE_TOXIN_CONJUGATE
ADC_SUFFIX_37cf3799eb5a	ADC_CANDIDATE	trastruzumab deruxtecan	conference_abstract_corpus	10.1200/jco.2026.44.16_suppl.1027	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: Antibody-drug conjugate (ADC) after ADC: Predicting survival in patients with HER2-low metastatic breast cancer with lung metastasis using artificial 	2026-06-01	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_6c1ceb99d1d4	ADC_CANDIDATE	sacituzmab govitecan	conference_abstract_corpus	10.1200/jco.2026.44.16_suppl.1027	generic name ends in '-govitecan' (SN-38 (topoisomerase-1 inhibitor, irinotecan metabolite)); example: Antibody-drug conjugate (ADC) after ADC: Predicting survival in patients with HER2-low metastatic breast cancer with lung metastasis using artificial 	2026-06-01	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-govitecan', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_05f0d3bf7bd2	ADC_CANDIDATE	indusatumab vedotin	conference_abstract_corpus	10.1200/jco.2026.44.16_suppl.e15616	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Efficacy and safety of antibody-drug conjugates in advanced colorectal cancer: A systematic review and single-arm meta-analysis of early-phase clinica	2026-06-01	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_fc6331e3c021	ADC_CANDIDATE	Trastuzumab vedotin	conference_abstract_corpus	aacr:2026:0825	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Bone marrow from acute myeloid leukemia (AML) and multiple myeloma (MM) patients can be used to evaluate target expression and on-target efficacy for 		medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_6ff3aa358139	ADC_CANDIDATE	datopotumab deruxtecan	conference_abstract_corpus	aacr:2026:1818	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: Overcoming resistance with OBI-902: Preclinical evaluation of a next-generation TROP2 ADC.		medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_eb050b5c38e1	ADC_CANDIDATE	M100B vedotin	conference_abstract_corpus	aacr:2026:6923	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Targeting tumor-specific Tn-glycoforms of MUC1 and MUC4 with first-in-class antibody-drug conjugates: Preclinical efficacy and translational potential		medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_ad21d41e3fa6	ADC_CANDIDATE	BT-062	europe_pmc; pubmed	23913138; MED:23913138	development-code + explicit ADC-context match; example: Antibody-drug conjugate (ADC) clinical pipeline: a review.	2013	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_07ba81424323	ADC_CANDIDATE	ADCT-301	europe_pmc; pubmed	27535974; 31808827; ETH:790361; MED:27535974; MED:31808827	development-code + explicit ADC-context match; example: ADCT-301, a Pyrrolobenzodiazepine (PBD) Dimer-Containing Antibody-Drug Conjugate (ADC) Targeting CD25-Expressing Hematological Malignancies.	2016-01-01	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_868eb4c7e7c0	ADC_CANDIDATE	OBI-992	conference_abstract_corpus; europe_pmc; pubmed	10.1158/1538-7445.am2024-1893; 10.1158/1538-7445.am2024-3130; 10.1158/1538-7445.am2025-1702; 39786401; 40082588; MED:39786401; MED:40082588	development-code + explicit ADC-context match; example: Abstract 1702: OBI-992, a novel TROP2 antibody-drug conjugate, exhibits distinct resistance profiles compared to other TROP2 targeting ADCs	2024-03-22	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_ebdc332f2adb	ADC_CANDIDATE	DX126-262	europe_pmc; pubmed	39803638; 39995411; MED:39803638; MED:39995411	development-code + explicit ADC-context match; example: HER2-targeted ADC DX126-262 combined with chemotherapy demonstrates superior antitumor efficacy in HER2-positive gastric cancer.	2024	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_8b24027f97cd	ADC_CANDIDATE	ABBV-154	europe_pmc; pubmed	42352921; MED:39866124; MED:42027411; MED:42352921	development-code + explicit ADC-context match; example: Antibody-Drug Conjugates in Solid Tumor Oncology and the Frontier of Precision Immunosuppression: A Mechanistic, Translational, and Clinical Review.	2025-04-02	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_e11962996d04	ADC_CANDIDATE	OBI-999	conference_abstract_corpus; europe_pmc; pubmed	10.1158/1538-7445.am2019-4815; 10.1158/1538-7445.am2023-5946; 10.1200/jco.2022.40.16_suppl.3029; 42371780; MED:36701651; MED:42371780	development-code + explicit ADC-context match; example: Abstract 4815: Novel Globo H targeting antibody-drug conjugate with binding specificity and anti-tumor efficacy in multiple cancer types	2019-07-01	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_965d2a5cdcd8	ADC_CANDIDATE	ABBV-706	conference_abstract_corpus; europe_pmc; pubmed	10.1158/1538-7445.am2024-3148; 10.1200/jco.2024.42.16_suppl.3001; 42374088; MED:42225988; MED:42374088; aacr:2026:7815	development-code + explicit ADC-context match; example: Abstract 3148: ABBV-706 is a novel SEZ6-targeted topoisomerase 1 inhibitor ADC for SCLC and other neuroendocrine cancers	2024-03-22	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_db9ca04e30cb	ADC_CANDIDATE	NRBM-25	europe_pmc; pubmed	42447794; MED:42447794	development-code + explicit ADC-context match; example: A novel NAD(P)H:quinone oxidoreductase 1-responsive vascular endothelial growth factor-targeted antibody-drug conjugate induces dual apoptosis and fer	2026-06-23	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_8de7619943ba	ADC_CANDIDATE	CRB-701	conference_abstract_corpus; europe_pmc; pubmed	10.1200/jco.2026.44.16_suppl.5508; 10.1200/jco.2026.44.16_suppl.6062; 42636059; MED:42636059	development-code + explicit ADC-context match; example: A phase 1/2 study of the next-generation nectin-4–targeting antibody-drug conjugate CRB-701 (SYS6002) in patients with recurrent or metastatic cervica	2026-06-01	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_2876cca1c59b	ADC_CANDIDATE	SGN-15	conference_abstract_corpus; europe_pmc	10.1200/jco.2025.43.16_suppl.e15013; MED:16934909	development-code + explicit ADC-context match; example: A randomized, multicenter study to determine the safety and efficacy of the immunoconjugate SGN-15 plus docetaxel for the treatment of non-small cell 	2006-08-28	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_a4f29b3d2646	ADC_CANDIDATE	SGN-75	europe_pmc	MED:20664585; MED:25142258	development-code + explicit ADC-context match; example: Phase I dose-escalation study of SGN-75 in patients with CD70-positive relapsed/refractory non-Hodgkin lymphoma or metastatic renal cell carcinoma.	2010-07-27	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_31d84621e0bd	ADC_CANDIDATE	MDX-1203	europe_pmc	MED:23641697	development-code + explicit ADC-context match; example: Novel detection of DNA-alkylated adducts of antibody-drug conjugates with potentially unique preclinical and biomarker applications.	2013-05-01	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_d93eaf86a52f	ADC_CANDIDATE	ASG-15ME	europe_pmc	MED:26944921	development-code + explicit ADC-context match; example: Development of ASG-15ME, a Novel Antibody-Drug Conjugate Targeting SLITRK6, a New Urothelial Cancer Biomarker.	2016-03-04	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_353ad1a1448c	ADC_CANDIDATE	TAK-264	europe_pmc	MED:27178743; MED:28188407; MED:28527133	development-code + explicit ADC-context match; example: A phase II study of antibody-drug conjugate, TAK-264 (MLN0264) in previously treated patients with advanced or metastatic pancreatic adenocarcinoma ex	2016-05-13	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_c7885f0d8653	ADC_CANDIDATE	ABBV-399	conference_abstract_corpus; europe_pmc	10.1158/1538-7445.am2024-lb043; 10.1200/jco.2017.35.15_suppl.2509; MED:27573171	development-code + explicit ADC-context match; example: ABBV-399, a c-Met Antibody-Drug Conjugate that Targets Both <i>MET</i>-Amplified and c-Met-Overexpressing Tumors, Irrespective of <i>MET</i> Pathway D	2016-08-29	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_33d0579ddbbc	ADC_CANDIDATE	ABT-414	conference_abstract_corpus; europe_pmc	10.1200/jco.2017.35.15_suppl.2510; MED:28349167; MED:29075855; MED:29794826; MED:32550861; PMC:PMC5463590; PMC:PMC5693130; PMC:PMC6216445; PMC:PMC6217207	development-code + explicit ADC-context match; example: ACTR-55. TUMOR VOLUME AS A PREDICTOR OF RESPONSE TO ANTI-EGFR ADC ABT-414	2017-03-27	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_f6f465aaaa27	ADC_CANDIDATE	AXL-107	europe_pmc	MED:29334371	development-code + explicit ADC-context match; example: Cooperative targeting of melanoma heterogeneity with an AXL antibody-drug conjugate and BRAF/MEK inhibitors.	2018-01-15	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_6e5e282926d5	ADC_CANDIDATE	ABBV-085	conference_abstract_corpus; europe_pmc	10.1200/jco.2019.37.15_suppl.3004; MED:29764866; MED:34654724	development-code + explicit ADC-context match; example: First-in-human phase 1 study of ABBV-085, an antibody-drug conjugate (ADC) targeting LRRC15, in sarcomas and other advanced solid tumors.	2018-05-15	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_78c44fd1f367	ADC_CANDIDATE	STRO-001	europe_pmc	MED:30701025; MED:34638496; MED:36634212; MED:40036608	development-code + explicit ADC-context match; example: Aberrant Expression of and Cell Death Induction by Engagement of the MHC-II Chaperone CD74 in Anaplastic Large Cell Lymphoma (ALCL).	2018-12-28	medium	NEEDS_REVIEW	development-code-shaped name found in explicit tight grammatical relationship with 'antibody-drug conjugate'/'ADC' (e.g. '<code> is a novel antibody-drug conjugate' or 'the ADC candidate <code>') in free-text title/abstract -- no structured field confirms this, and a development code alone (unlike a USAN/INN suffix) carries no independent payload/linker class evidence; needs a human check before promotion, not auto-promoted regardless of how many sources mention it.	PRESUMED_STRICT_ADC	
